reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,LAYER 1,LAYER 2,LAYER 3,LAYER 4,LAYER 5
b89423b0-24b6-4634-9671-dca0b9caa571,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"apl busuk ,mau daftar login aja susah email udah bener juga gak ada kode masuk tolol",1,0,,2025-10-24 10:33:25,"Maaf atas kendalanya ya, Kak Fery. Menindaklanjuti hal tsb, mhn pstkan koneksi internet dlm kondisi stabil & alamat elektronik yg digunakan aktif. Cek jg folder inbox, spam/ junk utk memastikan pesan masuk. Bila msh terkendala, hub CS lewat fitur Live Chat dgn klik icon Headset di pojok kanan atas PLN Mobile agar dpt dibantu lbh lanjut. Tks. :) -SH",2025-10-24 10:47:18,,1. APLIKASI,1. KETENAGALISTRIKAN,1. Akun PLN Mobile,6. Login dan Register,2. Tidak Bisa Registrasi/ Susah Login
5890564d-2cd8-4e90-a617-f5b8ad31c3dd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"verifikasi ribet, nunggu terlalu lama.",1,0,,2025-10-24 10:21:24,"Kami turut menyayangkan atas kendalanya ya, Kak Dany. Merespon hal tsb, Kk bs cb verifikasi kmbali dgn koneksi stabil/ mengganti ke koneksi internet yg lbh prima & pastikan alamat elektronik tsb aktif, lalu Kk bs cek via inbox, spam/ junk. Jk blm berhasil & bth bantuan, yuk lapor CS dgn klik icon Headset di pojok kanan atas PLN Mobile. Thanks. -SH",2025-10-24 10:29:26,,3. UMUM,Keluhan Teknis secara Aplikasi,,,
d743baeb-4ffe-476c-9ac5-2609d241258e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,verifikasi email ga masuk2,1,0,5.2.75,2025-10-24 10:14:29,"Sore Kak Nurul, maaf atas kendala yg dialami. Terkait proses verifikasi, mhn kesediaan Kk dpt coba kembali. Pastikan koneksi yg Kk gunakan tetap stabil ya/ Kk mengganti ke koneksi internet yg lbh prima. Apabila Kk msh mengalami hambatan, Kk bisa hub CS sosial media PLN 123. PLN trus tingkatkan kualitas platform agar makin optimal. Keep safe. :) -SH",2025-10-24 11:08:04,5.2.75,1. APLIKASI,1. KETENAGALISTRIKAN,1. Akun PLN Mobile,6. Login dan Register,1. OTP Tidak Masuk/salah/melebihi batas maksimal
878f9171-c7a6-4bb7-af98-68c40144a523,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"minta kode verifikasi gak di kirim kirim, padahal udah cek semua sesuai ketentuan yg di informasikan oleh aplikasinya. berulang kali kirim kode verifikasi cuma 1 kali muncul di coba masukin kode nya salah. aplikasi negara loh ini, sereceh ini kah aplikasinya. semoga yg mempersulit hidup orang di akhirat akan di persulit masuk surga amin ya ALLAH amin ya robbalalamain",1,1,5.2.75,2025-10-24 09:51:45,"Maaf atas ketidaknyamanan yg ditimbulkan, Kak Arsad. Merespon hal tsb, mhn coba verifikasi kmbli dgn koneksi stabil/ coba berpindah ke koneksi internet yg lbh prima. Kemudian make sure alamat elektronik aktif & cek berkala via inbox/ spam/ junk ya. Bila msh terhambat, yuk lapor CS dgn klik icon Headset di pojok kanan atas PLN Mobile. Keep safe. -IP",2025-10-24 10:51:15,5.2.75,1. APLIKASI,1. KETENAGALISTRIKAN,1. Akun PLN Mobile,6. Login dan Register,6. Tidak bisa verifikasi no Hp/email
016b9fcb-2df7-41cb-aadb-5ade3227b36d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"jika lambat kirim lewat email, keburu keluar lagi...lalu minta no hp lagi....aplikasi lelet kayak gini ngapa ga update. ga guna",1,1,5.2.75,2025-10-24 09:22:49,"Sore Kk Heri, kami menyayangkan atas kendalanya. Guna memaksimalkan proses pengecekan & tindak lanjut, boleh info lbh detail errornya seperti apa ke CS PLN via fitur Live Chat, biar dibantu FU ya. Demi kelancaran, gunakan selalu koneksi internet yg stabil & prima. PLN trs meningkatkan kecepatan & stabilitas apk utk menjaga kenyamanan Plgn. Tks. -IP",2025-10-24 09:44:42,5.2.75,3. UMUM,Keluhan Teknis secara Aplikasi,,,
f7978b5e-728d-4318-8eb7-9c1115127e74,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi model apa ini. susah banget mau masuk/daftar. Selalu gagal di verifikasi email. gak jelas.,1,6,5.2.75,2025-10-24 09:00:30,"Maaf atas ketidaknyamanan yg ditimbulkan, Kak Febri. Merespon hal tsb, mohon coba verifikasi kmbli dgn koneksi stabil/ mengganti ke koneksi internet yg lbh prima & pastikan alamat elektronik tsb aktif, lalu cek pd inbox/ spam/ junk ya. Bila blm berhasil & bth bantuan, yuk lapor CS dgn klik icon Headset di pojok kanan atas PLN Mobile. Keep safe. -IP",2025-10-24 09:24:31,5.2.75,1. APLIKASI,1. KETENAGALISTRIKAN,2. Token & Pembayaran,4. Metode Pembayaran,2. Tidak bisa lanjutkan pembayaran
9e525719-3d38-497a-94e8-4945c28912bc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi Busuk,1,1,5.2.75,2025-10-24 08:45:41,"Sore Kak Medi. Guna mengidentifikasi kendala yg dialami selama transaksi via PLN Mobile & utk memaksimalkan proses FU slanjutnya, mari lapor detailnya pd CS melalui fitur Live Chat ya, agar dibantu lbh optimal utk temukan solusi terbaiknya. Kami trs berupaya memberikan berbagai kemudahan dlm akses layanan kelistrikan dgn hadirnya PLN Mobile. :) -IP",2025-10-24 09:12:24,5.2.75,1. APLIKASI,1. KETENAGALISTRIKAN,4. Pengaduan,4. Pengaduan Listrik Padam/Keandalan Jaringan Distribusi,1. Tidak Bisa Submit Pengaduan
e6ec2c0b-b138-4dec-bdbf-7cb430c0e2d9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kepada PLN yang terhormat mohon diganti admin layanan service pengaduan yang sengaja membuat lama membalas chat pelanggan balas chat dari pelanggan sampe 5 menit ada yg cepat balas dan ada juga admin nya yang lambat balas, mohon ditindak",1,0,5.2.75,2025-10-24 08:10:51,"Mhn maaf bila layanan kami blm maksimal dlm membantu permasalahan Kak Novi. Tentu hal ini jd evaluasi bg kami utk bs menyediakan layanan pengaduan yg responsif & profesional. Fyi, PLN Mobile menyediakan menu Pengaduan mandiri yg laporannya bs scr lgsg terproses ke tim terkait loh. Yuk manfaatkan menu Pengaduan/ kanal sosial media resmi PLN. :) -SH",2025-10-24 08:56:00,5.2.75,2. LAYANAN,1. KETENAGALISTRIKAN,2. Pengaduan,"1. Pengaduan Listrik Padam/Keandalan Jaringan
Distribusi",3. Ketidaksesuaian Layanan Petugas Unit
efbf0dc0-55bf-4233-9049-a47695b5bfc7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,verifikasi login aja lamaaa,1,0,5.2.75,2025-10-24 08:08:04,"Sore Kak, admin memahami kendala yg Kk alami saat menggunakan PLN Mobile. Pastikan data yg digunakan sdh benar & koneksi internet dlm kondisi stabil ya. Sbg tambahan, Kk bs cb Clear Cache pd perangkat terlebih dahulu. Jk msh kendala, silakan gunakan fitur Live Chat (ikon headset di kanan atas aplikasi) agar bisa dibantu lebih lanjut ya Kak. :) -AL",2025-10-24 08:37:54,5.2.75,1. APLIKASI,1. KETENAGALISTRIKAN,1 Akun PLN Mobile,6. Login dan Register,2. Tidak Bisa Registrasi/ Susah Login
ad88846b-a326-4783-af6d-c45a3d7ad9f3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,login masuk tidak bisa sudah memasukan kode..close terus..sudah tlfn 123 petugas tidak responsif selalu ada saja alasannya..tolong perbaiki kinerja petugas PLN Gunung kidul..,1,1,5.2.75,2025-10-24 08:06:42,"Kak Silvi, admin tdk ingin mempersulit Kk dlm menggunakan PLN Mobile. Pastikan data utk masuk PLN Mobile aktif. Pastikan untuk koneksi internet Kk stabil ya. Sbg saran, Kk bs lakukan Clear Cache pd perangkat yg digunakan. Jk msh terkendala, hub CS lwat fitur Live Chat dgn klik icon Headset di kanan atas PLN Mobile agar dpt dibantu segera. :) -AL",2025-10-24 08:31:12,5.2.75,1. APLIKASI,1. KETENAGALISTRIKAN,1 Akun PLN Mobile,6. Login dan Register,2. Tidak Bisa Registrasi/ Susah Login
03e1e521-c341-4b83-8998-c5f5069bdc44,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apasi kode verifikasi ga muncul muncul,1,0,5.2.75,2025-10-24 08:04:19,"Admin mhn maaf kendalanya ya, Kak Alvin. Merespon hal tsb, Kk bs coba verifikasi kmbali dgn koneksi stabil/ Kk dpt mengganti ke koneksi internet yg lbh prima & pastikan alamat elektronik tsb aktif, lalu Kk bs cek via inbox, spam/ junk. Jk blm berhasil & bth bantuan, yuk lapor CS dgn klik icon Headset di pojok kanan atas PLN Mobile. Keep safe. -SH",2025-10-24 08:38:11,5.2.75,1. APLIKASI,1. KETENAGALISTRIKAN,1. Akun PLN Mobile,6. Login dan Register,5. Tidak bisa verifikasi no Hp/email
8ab0c49e-4780-4151-9b8f-7e6de34a08d3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi kocak, dikasih waktu verif email 1 menit tapi email yg masuk 1 jam kemudian",1,0,,2025-10-24 07:10:40,"Kami turut menyesal atas kendalanya ya, Kak Hendra. Merespon hal tsb, Kk bs cb verifikasi kmbali dgn koneksi stabil/ mengganti ke koneksi internet yg lbh prima & pastikan alamat elektronik tsb aktif, lalu Kk bs cek via inbox, spam/ junk. Jk blm berhasil & bth bantuan, yuk lapor CS dgn klik icon Headset di pojok kanan atas PLN Mobile. Keep safe. -SH",2025-10-24 07:18:12,,1. APLIKASI,1. KETENAGALISTRIKAN,1. Akun PLN Mobile,6. Login dan Register,5. Tidak bisa verifikasi no Hp/email
e6db3a44-a0d1-4b40-8d26-35a8fbdcc4bd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"login gabisa², email dikirim lama jadi verifikasi kadaluwarsa. Aplikasi gajelas",1,0,,2025-10-24 06:46:17,"Maaf atas hambatan yg terjadi, Kak Biran. Laporan dgn no. 3494XXX, sdh kami tindak lanjuti ke tim terkait atas kendala sulit login pd apk PLN Mobile yg Kk keluhkan. Mhn agr Kk dpt cb scr berkala. Demi menjaga kepuasan, semaksimal mungkin kami upayakan dgn optimal. Besar harapan hal ini clear agar Kk tetap nyaman utk trx bersama layanan kami. :) -AL",2025-10-26 08:21:36,,1. APLIKASI,1. KETENAGALISTRIKAN,1. Akun PLN Mobile,6. Login dan Register,2. Tidak Bisa Registrasi/ Susah Login
a2c61b20-84e4-4791-affd-8f28651ecc2c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kirim kode verivikasi ke email aja lama. pelayanan segala macem juga lama, sampah",1,0,,2025-10-24 06:27:54,"Kak Adji, mimin bantu atas kendala yg terjadi ya. Mimin sarankan utk verifikasi ulang dgn gunakan koneksi yg stabil. Pastikan jg alamat surat elektronik aktif & periksa di folder inbox, spam/ junk ya Kak. Bila verifikasi msh blm berhasil, silakan hub CS dgn klik ikon Headset di pojok kanan atas PLN Mobile/ sosial media PLN 123 utk bantuan. Tks. -SH",2025-10-24 06:38:20,,1. APLIKASI,1. KETENAGALISTRIKAN,1. Akun PLN Mobile,6. Login dan Register,5. Tidak bisa verifikasi no Hp/email
0e5183b8-1536-4448-9bc2-08d5c23066ad,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi paling b*sukkkk. verifikasi email masukannya lamaaaaaaaa bangettt. 20 menit.begitu email masuk, kode verifikasi salah. ngulang lagi , gitu lagi..banggsssaaaa******.ttt.gitu aja terus sampai dua jam gk bisa2. 😡😡😡😡",1,1,5.2.75,2025-10-24 06:19:42,"Admin menyayangkan atas kendala yg sempat terjadi. Sebelumnya, mohon kesediaan Kk Zhane dpt make sure terlebih dulu utk koneksi yg digunakan dlm keadaan stabil ya. Jk Kk ada kendala pd saat proses verifikasi, silakan Kk dpt sampaikan ke CS admin via sosmed PLN 123. PLN trs berusaha hadirkan platform yg makin optimal demi kenyamanan plgn. Trims. -SH",2025-10-24 06:25:59,5.2.75,1. APLIKASI,1. KETENAGALISTRIKAN,1. Akun PLN Mobile,6. Login dan Register,1. OTP Tidak Masuk/salah/melebihi batas maksimal
93d81e8b-edf6-4dd4-9397-9eb92161f945,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"daftarnya susah, kode di email sejam baru nyampe",1,0,5.2.75,2025-10-24 05:55:03,"Maaf ya Kak Awan. Apbila yg dimaksud terkendala daftar akun PLN Mobile, pstkn koneksi yg Kk gunakan stabil/ ganti ke koneksi yg lbh prima. Lalu, Kk bs cek via inbox, spam/ junk. Jk msh terkendala, yuk lapor CS dgn klik icon Headset di pojok kanan atas PLN Mobile. PLN trs memaksimalkan performa fitur pd apk agr ttp mndapat pengalaman positif. :) -SH",2025-10-24 06:11:41,5.2.75,1. APLIKASI,1. KETENAGALISTRIKAN,1. Akun PLN Mobile,6. Login dan Register,2. Tidak Bisa Registrasi/ Susah Login
7ca6594e-7e6f-42a2-bf2f-af1cc30533ad,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,makan gaji buta kalian,1,0,,2025-10-24 02:35:17,"Siang Kak Diana, kami coba telusuri keluhannya & siap bantu koordinasi ke Unit ya. Guna memaksimalkan proses FU selanjutnya, Kk dpt lapor detail kronologinya via fitur Pengaduan/ fitur Live Chat di PLN Mobile, supaya dpt dibantu CS scr maks. Komitmen kami adalah terus memberikan layanan terbaik, profesional, dan relevan untuk pelanggan. Tks ya. -IP",2025-10-24 03:08:14,,3. UMUM,Keluhan Teknis secara Aplikasi,,,
1aa269bc-ea2d-40f6-a870-13abeff536e4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pengaduan saya tak pernah di respon.. percuma ada aplikasi PLN untuk pengaduan,1,0,,2025-10-24 02:33:56,"Siang Kak Fatimah, mimin mohon maaf ya atas ketidaknyamanan karena pengaduan Kk yg blm mendapat respon. Mimin sarankan Kk untuk follow up kembali melalui fitur Live Chat di PLN Mobile atau gunakan sosial media resmi PLN 123, agar tim Contact Center mimin dapat segera membantu menindaklanjuti laporan Kk dengan cepat dan tuntas ya Kak. :) -AL",2025-10-24 03:18:56,,2. LAYANAN,1. KETENAGALISTRIKAN,2. Pengaduan,1. Pengaduan Listrik Padam/Keandalan Jaringan Distribusi,6. Frekuensi dan durasi padam
1efceaff-370d-4c50-b670-9a6af6e636a8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kurang bagus kebanyakan versi nya mana lelet lgi,1,0,5.2.62,2025-10-23 23:31:53,"Kami mngrti mengapa kendala ini bs trjadi. Jgn khawatir Kak, yuk update PLN Mobile nya ke versi terbaru. Hal tsb guna utk perbaikan bug & error, peningkatan keamanan & performa, penambahan fitur baru dll. Stlh update sdh Kk lakukan & koneksi stabil nmn jk msh kendala, jgn ragu info ke CS via fitur Live Chat, supaya diteruskan ke tim. Keep safe. -IP",2025-10-24 02:23:00,5.2.62,3. UMUM,Keluhan Teknis secara Aplikasi,,,
4e68de23-f4ca-4b99-b5fd-055effc290dd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,PLN Daerah Kabupaten Seluma dan bengkulu selatan provinsi Bengkulu sangat jelek. tiap hari padam listrik di daerah ini. Padam sangat lama dan repetitive,1,0,5.2.75,2025-10-23 18:06:56,"Kak Arief, mhn maaf atas ketidaknyamanan akibat seringnya terjadi pemadaman listrik di wilayah Seluma dan Bengkulu Selatan. Masukan Kk kami teruskan ke unit terkait agar jd perhatian untuk evaluasi & perbaikan keandalan pasokan listrik di daerah tsb, supaya pelayanan ke depannya lbh stabil & optimal. Kk bs gunakan fitur Live Chat utk lapor. :) -AL",2025-10-24 02:13:58,5.2.75,2. LAYANAN,1. KETENAGALISTRIKAN,2. Pengaduan,1. Pengaduan Listrik Padam/Keandalan Jaringan Distribusi,6. Frekuensi dan durasi padam
5131cd33-3e46-4f02-a5de-4d0b9f7faf1a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pengaduan gada respon.,1,0,5.2.75,2025-10-23 17:59:26,"Kak Cecep, mohon maaf atas kendala pengaduan yg blm mendapat respon ya. Agar dpt segera ditindaklanjuti, mohon Kk follow up kembali melalui fitur Live Chat di PLN Mobile, supaya tim CS kami bisa membantu memproses dan menindaklanjuti laporan Kk dgn cepat. PLN berkomitmen utk trs menjaga keandalan pasokan listrik di seluruh wilayah Indonesia. :) -AL",2025-10-24 02:38:48,5.2.75,1. APLIKASI,1. KETENAGALISTRIKAN,2. Token & Pembayaran,2. Beli Token,1. Status Payment Berhasil tapi Token Tidak Muncul / Lama
f4e2e258-e031-487c-9d29-09984913ea8a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sudah berkali kali transaksi di sini eror mulu. sampebeli dua kali tiap beli token. lama up date nya. sebel,1,0,5.2.75,2025-10-23 16:34:24,"Kami menyesalkan kesulitan yg Kk Rafael hadapi saat melakukan transaksi pembelian token. Perihal kendalanya kami bantu. Jk performa fitur dirasa brjln kurang max, mhn periksa koneksi agar ttp stabil & lakukan Clear Cache utk meningkatkan lg fungsi fitur jg mengoptimalkan kinerja sistem apk. PLN berupaya melakukan update pada kualitas fitur. :) -AL",2025-10-24 02:44:36,5.2.75,3. UMUM,Keluhan Teknis secara Aplikasi,,,
cd107c87-40cd-4a49-98d5-93ec26383746,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,setelah bikin Pengaduan.. gak tau cek riwayatnya dimana 😅 malah hilang,1,0,5.2.75,2025-10-23 15:42:07,"Pagi Kak Nicky, maaf ya atas hambatannya. Bila alami kesulitan saat melihat riwayat pengaduan. Kk bs gunakan utk pengecekan laporan di PLN Mobile dgn memilih menu Pengaduan> pilih Icon jam> klik Lacak Pengaduan> isi No. lapornya. Bila Kk msh alami kesulitan, Kk juga bs lapor lwt kanal sosial media PLN/ fitur Live Chat yg sdh tersedia ya Kak :) -AL",2025-10-24 02:49:43,5.2.75,2. LAYANAN,1. KETENAGALISTRIKAN,2. Pengaduan,"1. Pengaduan Listrik
Padam/Keandalan Jaringan
Distribusi",1. Respon Lambat terhadap Laporan Padam
6fe7a83d-ebab-4f8c-a60b-5c0605b40dfe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kami merasa ada pungli di daerah sidoarjo jawatimur karena sebagai orang desa tidak pernah menyentuh MCB dibilang telah memodifikasi MCB dan saya di denda. watt 900 di bilang pemakaian melebihi batas pdhl total listrik kami sekitar 600an. dan kami dipaksa untuk ganti ke watt 1300 tp saya tetap ngotot tidak mau, ini terjadi di beberapa orang disini dg keterangan yg sama. tolong segera diperbaiki anggotanya. saya g tau mau lapor kmn karena biasanya kalau satu institusi itu saling melindungi.",1,0,5.2.75,2025-10-23 12:49:28,"Maaf jk ada pelayanan yg kurang berkenan. Mimin siap memperbaiki kualitas kinerja petugas di lapangan agar dpt lbh profesional & tentunya memiliki integritas yg baik dr sisi pelayanan demi kenyamanan Plgn. Guna menindaklanjuti hal tsb, Kk Sofyan dpt sampaikan ke CS via fitur Live Chat. Mohon tdk memberikan tips & tambahan biaya ke petugas. Tks. -MF",2025-10-23 13:35:09,5.2.75,2. LAYANAN,1. KETENAGALISTRIKAN,2. Pengaduan,1. Pengaduan Listrik Padam/Keandalan Jaringan Distribusi,6. Frekuensi dan durasi padam
28959e3f-ad28-42a3-a260-8a48130cf645,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,abis d perbaharui login ribet kebanyakan perifikasi,1,0,5.2.75,2025-10-23 12:18:17,"Halo Kak Pramono, maaf ya kalau proses login di PLN Mobile terasa sedikit rumit. PLN menerapkan beberapa tahapan verifikasi sbg bagian dr upaya perlindungan & pengamanan data plgn, serta memastikan keabsahan permohonan yg diajukan. Jk Kk bth bantuan tdk perlu khawatir ya, PLN sdh menyediakan fitur Live Chat yg akan terhubung dgn CS PLN 123. :) -YA",2025-10-23 12:59:35,5.2.75,3. UMUM,Keluhan Teknis secara Aplikasi,,,
ece2dbfb-441d-4bb6-bc86-1b9fe5c64f28,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lemot banget.. dari daftar sampe prosesnya lemot. masuk kode verifikasi juga lama..,1,1,5.2.75,2025-10-23 11:27:56,"Kak Mima, mimin bantu atas kendala yg terjadi ya. Mimin sarankan utk verifikasi ulang dgn gunakan koneksi yg stabil. Pastikan jg alamat surat elektronik aktif & periksa di folder inbox, spam/ junk ya Kak. Bila verifikasi msh blm berhasil, silakan hub CS dgn klik ikon Headset di pojok kanan atas PLN Mobile/ sosial media PLN 123 utk bantuan. Tks. -YA",2025-10-23 12:18:43,5.2.75,3. UMUM,Keluhan Teknis secara Aplikasi,,,
0790c5d4-4648-47d9-8130-aff4715ca002,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,buruk,1,0,5.2.75,2025-10-23 09:25:43,"Kak Frans, mimin cb bantu pahami perasaan Kk yg terganggu atas ketidaknyamanan yg terjadi. Sebelumnya utk melayani Kk dgn lbh baik, mimin membutuhkan Kk utk berbagi detail informasi atas keluhan yg disampaikan & mohon dpt sampaikan dgn CS mimin melalui fitur Live Chat/ bila ada kendala kelistrikan, Kk bs jg manfaatkan fitur Pengaduan di apk. :) -MF",2025-10-23 10:02:07,5.2.75,2. LAYANAN,1. KETENAGALISTRIKAN,2 Pengaduan,4. Keluhan Layanan Kelistrikan,1. Respon lambat terhadap Laporan Keluhan
5a5c77cd-6011-4fe6-bb7e-0d6979d1648c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya mau nambah daya, tapi pas pilih alamat malah ga bisa",1,0,5.2.75,2025-10-23 08:14:37,"Makasih banyak atas apresiasinya, Kak Rizki Aliffiyyanto. Mimin senang bisa menyapa Kakak lewat ulasan ini. Jangan lupa, bayar listriknya via PLN Mobile aja ya, lebih praktis dan aman pastinya Semoga harinya selalu menyenangkan. :) -AL
",2025-10-23 09:42:22,5.2.75,1. APLIKASI,1. KETENAGALISTRIKAN,4. Pengaduan,7. Layanan Kelistrikan,1. Tidak Bisa Submit Pengaduan
23737ee6-008b-4314-9efe-862a6a3a350c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi kocak, layanan live chat balesnya 15 menit gila lu!",1,0,,2025-10-23 06:00:43,"Mimin mohon maaf Kak Fery, jk msh ada kekurangan dlm layanan yg diberikan. Hal ini tentu akan jd teguran mimin ke depannya supaya dpt memberikan pelayanan yg lbh maksimal, responsif & efektif. Sekiranya saat ini ada permasalahan Kk yg blm tertangani, Kk bs adukan via kanal sosmed CC PLN 123, agar mimin bantu berikan penyelesaian terbaik. Tks :) -MF",2025-10-23 06:54:16,,1. APLIKASI,1. KETENAGALISTRIKAN,4. Pengaduan,8. Contact Us,1. Fitur Live Chat Tidak Bisa Digunakan
cf8ca8f9-185b-40dd-a34c-fe72247e4ece,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tambah parah dari pada yg dulu,, untuk masuk aja tidak bisa,,susah login,,🤕🤕🤕",1,0,5.2.75,2025-10-23 05:44:46,"Kk Azzahratul, mimin cb bantu ya. Sebelumnya, pastikan koneksi Kk sdh stabil saat msk ke apk. Fyi, pd versi terbaru PLN Mobile trdpt pembaharuan cara utk msk yaitu dgn nomor ponsel & PIN agar trx Kk makin mudah & aman. Silakan Kk bs cb lg msk dgn nomor & PIN yg dibuat. Pastikan datanya sdh sesuai ya. Jk msh kendala, hub CS di sosmed PLN 123. :) -YA",2025-10-23 07:18:23,5.2.75,1. APLIKASI,1. KETENAGALISTRIKAN,1. Akun PLN Mobile,6. Login dan Register,2. Tidak Bisa Registrasi/ Susah Login
